production_id,factory_id,machine_id,product_id,production_date,target_units,actual_units,downtime_minutes,defects,shift
9488,21,105,217,2025-06-22,936,637,97,21,Morning
9489,19,709,181,2025-08-26,966,664,34,8,Night
9490,15,440,191,2025-07-20,1030,790,85,5,Night
9491,1,571,138,2026-06-04,1064,1061,119,5,Morning
9492,13,95,239,2025-08-10,1057,919,78,17,Evening
9493,17,256,459,2026-01-17,838,712,89,9,Night
9494,5,558,222,2025-10-21,1016,722,120,11,Evening
9495,10,387,62,2025-12-22,1095,667,58,13,Night
9496,5,847,393,2026-04-15,919,717,41,2,Morning
9497,10,266,497,2026-02-03,931,628,115,16,Morning
9498,8,311,140,2026-05-22,982,848,11,14,Night
9499,9,986,7,2025-12-07,894,749,6,22,Morning
9500,15,903,489,2026-04-04,1027,699,62,21,Evening
9501,2,307,198,2026-05-23,819,648,52,1,Evening
9502,2,238,233,2025-07-24,861,845,85,2,Night
9503,10,668,435,2025-07-20,862,836,103,2,Morning
9504,23,472,335,2025-07-11,821,739,18,3,Night
9505,12,554,259,2026-02-07,969,746,51,15,Evening
9506,3,768,108,2025-12-07,821,720,44,2,Evening
9507,3,108,351,2026-06-17,969,625,7,7,Morning
9508,2,515,357,2026-04-24,912,831,79,1,Morning
9509,25,950,426,2026-03-06,1149,615,70,18,Night
9510,2,18,438,2026-02-20,920,739,112,3,Evening
9511,3,16,408,2025-09-26,1055,1022,108,20,Night
9512,21,398,429,2026-01-30,862,825,0,4,Night
9513,8,919,139,2026-04-28,866,839,67,15,Morning
9514,3,925,408,2025-12-14,1139,1036,100,7,Morning
9515,5,688,334,2025-11-21,820,666,45,20,Morning
9516,13,708,132,2026-03-22,1156,1008,19,2,Night
9517,15,863,418,2025-11-23,1023,791,116,2,Evening
9518,18,506,45,2025-08-30,800,698,10,4,Morning
9519,18,532,125,2026-03-09,1078,777,75,19,Morning
9520,13,24,141,2025-10-16,973,618,85,1,Evening
9521,5,872,330,2025-11-07,941,638,80,13,Morning
9522,16,820,103,2025-08-19,1122,832,62,25,Evening
9523,9,143,488,2026-04-23,895,819,96,25,Morning
9524,12,503,287,2026-02-10,903,857,82,10,Night
9525,24,598,236,2025-06-25,948,722,61,4,Night
9526,13,929,63,2026-02-04,825,804,35,0,Evening
9527,12,788,407,2025-11-07,1159,1146,114,24,Evening
9528,6,821,173,2025-11-28,1019,737,68,23,Night
9529,14,301,478,2026-05-15,1168,606,34,18,Night
9530,2,951,257,2026-02-08,853,780,33,0,Evening
9531,23,772,261,2025-11-01,946,693,110,18,Evening
9532,11,824,312,2026-01-09,1107,706,30,2,Evening
9533,15,587,484,2025-07-04,1197,1185,37,8,Evening
9534,21,787,237,2026-06-16,1018,767,103,18,Morning
9535,5,386,7,2026-05-07,987,610,0,11,Night
9536,17,77,239,2026-01-14,852,818,57,17,Morning
9537,8,596,480,2025-09-30,875,653,53,7,Morning
9538,6,974,153,2025-07-10,1043,669,44,9,Night
9539,17,289,25,2026-02-09,1054,863,34,0,Morning
9540,24,768,87,2026-06-08,1072,888,66,17,Morning
9541,2,305,367,2025-12-07,1069,695,34,21,Morning
9542,13,306,76,2025-12-13,885,692,79,8,Night
9543,19,561,85,2025-11-26,1133,848,50,14,Night
9544,15,559,211,2025-10-27,907,809,1,1,Night
9545,22,830,468,2026-05-31,970,934,101,19,Evening
9546,17,579,118,2026-06-20,954,658,76,5,Evening
9547,23,348,4,2025-07-29,983,707,0,22,Evening
9548,11,198,471,2025-06-29,1007,838,41,9,Morning
9549,13,495,111,2025-10-12,1074,798,14,0,Evening
9550,12,5,43,2026-06-01,1115,924,74,7,Evening
9551,9,75,439,2026-06-17,999,682,11,13,Night
9552,25,910,336,2025-07-20,1145,717,108,9,Evening
9553,1,901,213,2026-04-28,881,657,32,15,Morning
9554,13,456,147,2026-05-01,901,842,74,15,Morning
9555,22,317,201,2026-04-02,1165,826,9,14,Morning
9556,9,970,274,2026-05-13,852,834,119,22,Morning
9557,19,691,433,2026-06-19,1114,629,98,16,Evening
9558,25,596,233,2025-11-09,842,762,98,2,Night
9559,3,703,198,2025-09-15,1187,911,42,19,Night
9560,9,742,11,2026-04-04,1153,687,65,3,Evening
9561,16,832,362,2025-12-18,875,761,100,14,Night
9562,22,444,143,2025-12-29,1101,865,24,25,Evening
9563,8,12,34,2026-03-24,888,689,103,24,Morning
9564,23,758,308,2025-11-07,1115,705,95,9,Morning
9565,15,547,338,2025-11-29,891,629,62,2,Night
9566,25,310,11,2026-06-13,1170,614,15,19,Evening
9567,24,417,112,2026-03-01,1076,932,13,4,Morning
9568,10,996,66,2025-09-16,830,709,59,9,Evening
9569,13,707,265,2026-03-05,908,701,115,13,Morning
9570,5,973,304,2026-03-16,928,768,47,19,Night
9571,17,839,451,2025-12-08,1157,607,47,16,Night
9572,10,747,78,2026-04-13,885,829,88,2,Morning
9573,6,352,333,2025-11-21,808,686,29,21,Night
9574,9,748,167,2026-03-02,835,691,91,9,Night
9575,18,999,498,2025-08-19,1055,927,4,9,Night
9576,4,146,394,2025-10-06,1149,717,65,10,Evening
9577,14,530,105,2025-10-21,864,741,2,6,Morning
9578,9,763,20,2026-04-25,1004,955,75,5,Night
9579,19,451,225,2025-07-28,943,847,38,10,Evening
9580,24,802,40,2025-12-02,911,775,118,19,Evening
9581,5,430,381,2025-07-01,933,882,13,12,Evening
9582,22,644,486,2026-06-04,1199,874,110,4,Night
9583,15,6,138,2025-07-31,901,636,70,15,Night
9584,3,334,95,2025-12-16,835,683,49,23,Evening
9585,22,470,264,2025-08-17,867,739,74,7,Night
9586,4,198,257,2026-03-30,905,893,25,0,Morning
9587,6,133,326,2025-07-30,995,708,42,10,Evening
9588,6,421,140,2026-02-19,1137,724,29,10,Evening
9589,2,860,319,2026-05-27,874,603,72,3,Evening
9590,15,294,144,2025-06-29,873,669,74,10,Night
9591,15,858,299,2026-05-20,905,821,62,2,Morning
9592,23,236,254,2026-02-04,1088,663,42,16,Evening
9593,1,916,266,2026-03-28,960,851,113,25,Night
9594,9,537,255,2026-06-11,1167,704,2,17,Evening
9595,7,321,352,2025-10-05,1061,603,50,2,Night
9596,6,913,133,2025-08-22,1023,817,5,16,Evening
9597,10,301,454,2026-04-09,1035,740,16,24,Evening
9598,2,325,77,2026-04-05,800,633,40,1,Morning
9599,9,629,362,2026-04-17,829,676,19,7,Evening
9600,3,68,95,2026-03-22,1170,970,51,23,Evening
9601,18,994,245,2026-01-19,884,831,119,17,Evening
9602,14,13,382,2025-11-22,930,842,83,16,Morning
9603,2,542,295,2026-02-20,1083,747,6,22,Evening
9604,21,856,438,2025-07-19,834,800,51,18,Night
9605,8,575,80,2026-06-17,844,714,107,24,Morning
9606,20,238,119,2025-12-02,890,796,79,7,Morning
9607,12,430,123,2026-01-24,1180,906,20,0,Evening
9608,20,544,300,2025-08-05,990,681,13,5,Morning
9609,14,766,486,2026-04-01,873,846,117,9,Evening
9610,8,648,22,2026-05-13,1029,732,107,12,Night
9611,22,290,92,2025-11-01,1049,897,59,21,Evening
9612,21,538,456,2026-01-19,1146,1040,7,19,Morning
9613,8,131,382,2026-05-06,1071,1010,72,11,Night
9614,9,213,271,2026-02-17,1054,986,61,17,Morning
9615,12,136,165,2026-03-07,919,692,42,25,Morning
9616,2,360,173,2025-08-28,805,680,98,15,Night
9617,18,524,45,2025-10-15,852,736,96,6,Night
9618,6,664,46,2025-12-19,1003,876,103,5,Evening
9619,3,427,176,2025-07-02,1093,611,57,1,Morning
9620,13,364,195,2025-11-15,1104,1048,119,18,Evening
9621,22,527,458,2026-01-16,1089,1017,33,13,Morning
9622,18,361,96,2025-07-24,912,627,23,0,Evening
9623,22,279,198,2025-07-06,1170,923,43,15,Night
9624,3,148,190,2026-05-03,1144,819,29,16,Morning
9625,22,749,462,2025-08-17,1184,729,65,4,Morning
9626,1,533,334,2026-05-19,960,915,44,7,Morning
9627,8,468,178,2025-12-29,853,797,22,7,Evening
9628,25,915,403,2025-09-16,852,662,15,19,Night
9629,7,248,23,2026-06-20,1200,919,26,5,Morning
9630,15,646,285,2025-07-27,825,723,99,23,Night
9631,15,418,93,2025-09-20,973,790,68,15,Night
9632,2,637,71,2026-04-14,1088,737,12,4,Morning
9633,21,530,219,2025-12-09,1069,949,10,6,Evening
9634,25,758,353,2025-12-31,1160,1067,117,3,Night
9635,18,674,122,2026-03-27,873,712,4,6,Evening
9636,6,234,238,2026-05-26,938,720,60,2,Night
9637,8,624,371,2025-07-07,999,715,58,24,Night
9638,25,580,415,2026-01-12,1118,1077,69,12,Evening
9639,11,907,349,2026-04-27,861,825,91,1,Evening
9640,5,20,6,2026-03-28,959,858,119,7,Night
9641,8,668,188,2025-11-17,1182,725,107,25,Night
9642,23,346,150,2025-08-04,1065,962,8,23,Evening
9643,15,675,392,2025-08-07,1127,685,77,25,Night
9644,17,921,280,2026-01-31,826,816,8,12,Evening
9645,2,774,430,2025-08-25,846,705,50,5,Morning
9646,17,337,168,2025-08-19,945,824,66,10,Morning
9647,15,195,448,2026-04-20,1188,1088,16,7,Morning
9648,15,841,176,2026-06-03,945,924,59,13,Evening
9649,11,224,103,2025-11-17,1090,974,69,14,Evening
9650,14,628,295,2025-07-09,1110,631,111,3,Morning
9651,14,413,440,2025-11-28,909,882,57,3,Morning
9652,5,327,142,2025-12-19,1170,806,86,13,Morning
9653,15,256,258,2026-02-09,870,660,38,19,Evening
9654,16,998,281,2025-07-12,981,868,78,1,Evening
9655,17,578,429,2025-08-15,1148,762,50,21,Morning
9656,10,430,109,2025-12-01,1194,1119,103,13,Morning
9657,20,905,94,2025-11-29,866,631,13,12,Night
9658,10,174,452,2025-10-24,1040,923,65,11,Morning
9659,23,242,86,2025-08-10,1046,901,36,0,Night
9660,9,172,44,2026-03-23,1108,716,78,4,Morning
9661,15,16,444,2025-09-17,977,883,10,3,Morning
9662,9,146,139,2025-11-25,1080,948,115,20,Morning
9663,16,269,2,2025-12-09,888,840,117,11,Night
9664,13,284,431,2026-01-15,1004,633,44,19,Night
9665,23,622,247,2025-09-04,1054,689,23,11,Morning
9666,23,886,225,2026-05-29,1021,925,89,5,Night
9667,9,897,444,2026-05-15,843,776,37,17,Evening
9668,3,857,51,2025-07-10,825,693,110,17,Night
9669,20,757,198,2025-11-22,886,884,75,20,Night
9670,13,914,307,2026-05-29,1120,1029,119,22,Night
9671,6,66,395,2025-06-24,807,773,117,0,Evening
9672,20,631,29,2026-04-06,820,777,99,14,Morning
9673,11,342,9,2026-03-05,902,685,82,16,Morning
9674,2,127,40,2025-10-16,1099,849,8,17,Night
9675,1,488,152,2025-09-10,836,736,19,1,Morning
9676,7,631,351,2026-04-05,891,742,10,2,Evening
9677,23,547,390,2025-09-15,823,605,29,0,Evening
9678,13,46,172,2026-04-02,857,762,119,5,Night
9679,13,159,258,2025-09-05,1143,689,0,14,Morning
9680,15,328,88,2025-07-06,1077,649,63,13,Evening
9681,4,300,433,2025-11-21,1117,640,81,7,Night
9682,11,922,352,2025-11-25,852,838,69,18,Evening
9683,20,990,144,2025-07-14,805,764,66,24,Evening
9684,17,181,55,2025-10-20,848,644,87,13,Morning
9685,11,401,227,2026-01-04,1076,945,38,1,Night
9686,13,827,345,2025-09-25,821,784,6,20,Night
9687,11,946,308,2026-01-09,823,620,19,6,Evening
9688,25,516,389,2025-09-27,1103,957,66,10,Morning
9689,17,587,211,2026-05-18,915,721,7,2,Evening
9690,14,375,418,2026-03-16,983,883,99,10,Morning
9691,5,986,339,2026-03-22,957,797,69,23,Morning
9692,6,26,193,2025-12-11,900,791,45,4,Evening
9693,14,860,492,2025-12-10,1130,630,70,25,Morning
9694,7,116,350,2025-11-08,1156,856,82,8,Night
9695,2,44,475,2025-07-23,879,803,54,20,Night
9696,10,938,161,2025-11-02,823,656,21,22,Night
9697,8,931,135,2025-12-10,928,772,83,1,Night
9698,13,265,28,2026-05-27,1091,663,46,4,Morning
9699,23,68,280,2025-12-05,855,791,8,7,Evening
9700,4,703,26,2026-01-14,1178,1078,27,22,Evening
9701,8,221,287,2025-10-27,892,779,119,13,Night
9702,5,410,264,2026-02-08,1083,954,8,7,Night
9703,17,995,251,2026-02-22,980,638,88,8,Night
9704,18,534,440,2026-01-27,830,788,115,5,Night
9705,3,60,26,2025-11-22,1149,806,109,11,Morning
9706,5,404,250,2026-01-11,843,608,70,18,Morning
9707,7,744,88,2026-02-10,1046,965,77,21,Morning
9708,11,823,122,2026-04-22,1032,783,99,16,Morning
9709,21,929,95,2026-03-19,946,784,73,11,Night
9710,24,110,19,2026-03-28,991,986,86,13,Morning
9711,23,179,141,2025-09-24,900,663,16,20,Morning
9712,19,286,441,2026-03-12,1090,994,63,24,Evening
9713,2,370,213,2025-10-27,976,956,119,25,Night
9714,16,436,497,2025-11-07,1158,826,15,13,Evening
9715,6,596,5,2026-02-23,843,657,54,16,Evening
9716,14,39,345,2025-07-25,1159,740,111,16,Morning
9717,19,970,404,2025-08-13,882,859,48,0,Night
9718,12,69,4,2025-06-30,1048,717,15,4,Evening
9719,13,102,28,2026-03-13,1141,823,94,10,Evening
9720,18,128,221,2026-04-19,1042,936,16,1,Evening
9721,13,130,189,2026-01-03,825,813,49,3,Night
9722,4,132,347,2025-12-09,1142,849,48,24,Evening
9723,25,766,160,2025-09-02,927,746,107,19,Night
9724,11,935,371,2026-01-12,1158,890,62,7,Morning
9725,22,880,465,2025-07-26,1054,926,115,0,Morning
9726,1,185,287,2026-05-27,953,697,20,4,Morning
9727,20,813,303,2025-07-15,1034,748,60,25,Morning
9728,19,431,438,2025-08-13,889,798,10,5,Night
9729,15,664,27,2026-03-30,1188,1014,37,25,Morning
9730,1,572,450,2026-03-21,1020,704,90,0,Morning
9731,6,642,102,2025-07-29,1083,704,67,17,Night
9732,23,242,87,2026-03-22,854,829,56,5,Morning
9733,19,946,486,2025-09-16,1144,884,93,2,Night
9734,12,791,314,2025-12-09,838,621,62,16,Morning
9735,23,912,467,2025-10-15,860,749,14,16,Evening
9736,19,683,382,2025-06-30,1137,1078,99,12,Night
9737,6,274,296,2025-10-28,839,823,112,21,Evening
9738,12,325,394,2026-03-22,910,804,89,21,Morning
9739,10,973,347,2025-07-29,1057,653,19,16,Morning
9740,21,698,408,2026-06-07,943,720,82,2,Evening
9741,23,79,253,2026-05-21,827,618,35,7,Evening
9742,12,755,329,2025-10-12,1162,879,110,5,Morning
9743,6,247,390,2026-03-02,1120,1072,12,16,Evening
9744,25,913,110,2026-02-05,921,620,63,24,Morning
9745,24,886,452,2026-05-02,1087,823,87,11,Morning
9746,9,987,11,2026-04-15,819,761,114,24,Night
9747,8,259,246,2025-06-23,993,926,50,14,Morning
9748,2,86,222,2025-11-15,824,796,27,10,Morning
9749,21,19,305,2025-08-18,959,839,78,4,Night
9750,22,435,387,2025-11-27,1189,894,85,15,Morning
9751,24,716,179,2026-05-09,996,781,101,10,Evening
9752,17,274,51,2026-01-29,889,778,90,4,Morning
9753,24,965,42,2025-11-12,1037,742,10,4,Evening
9754,4,380,251,2025-11-03,1195,706,114,10,Evening
9755,13,451,214,2025-08-10,1169,1131,86,14,Night
9756,10,467,330,2025-08-18,899,847,115,19,Night
9757,14,738,302,2025-07-18,829,648,19,14,Evening
9758,23,718,117,2026-01-29,1044,936,37,23,Morning
9759,1,347,6,2026-05-21,800,747,93,23,Evening
9760,12,169,445,2026-04-20,908,839,63,7,Morning
9761,5,500,121,2026-06-04,853,739,82,9,Evening
9762,13,991,202,2025-09-26,1157,1065,82,9,Night
9763,13,342,135,2026-05-28,987,873,87,20,Night
9764,7,886,492,2026-02-11,1159,894,100,9,Morning
9765,19,243,491,2026-03-23,821,784,6,25,Morning
9766,19,410,308,2026-05-31,1016,965,15,4,Evening
9767,6,281,403,2026-06-17,814,618,95,12,Morning
9768,10,698,8,2026-03-25,1175,867,87,21,Morning
9769,22,666,64,2026-03-12,1059,647,19,13,Night
9770,9,324,416,2025-12-09,991,905,101,9,Night
9771,25,809,65,2025-12-19,1027,941,88,11,Morning
9772,21,126,434,2025-10-10,909,706,8,15,Night
9773,6,540,295,2025-09-11,1102,678,52,2,Night
9774,12,673,393,2025-09-05,807,605,68,2,Night
9775,5,314,120,2025-10-21,954,660,83,1,Night
9776,3,645,339,2025-09-07,1063,1023,65,15,Morning
9777,14,163,132,2025-09-06,948,877,40,9,Night
9778,23,787,108,2025-11-21,817,610,96,20,Evening
9779,16,141,79,2025-08-07,909,784,120,24,Night
9780,16,204,239,2026-05-02,1159,777,106,5,Morning
9781,7,691,145,2026-04-08,879,606,23,14,Morning
9782,2,709,301,2026-04-06,1029,970,10,10,Night
9783,3,762,423,2026-03-03,1028,869,2,18,Evening
9784,23,699,390,2025-10-17,893,773,109,4,Evening
9785,22,328,356,2026-01-27,860,611,55,20,Night
9786,14,183,132,2026-05-25,1037,685,27,19,Morning
9787,2,676,472,2025-07-07,1114,749,112,3,Night
9788,6,259,103,2026-01-03,1134,980,52,3,Morning
9789,21,502,416,2025-06-30,1180,1165,57,14,Night
9790,3,518,452,2026-04-02,1035,984,33,1,Morning
9791,10,249,93,2025-07-22,1103,669,60,6,Morning
9792,20,591,449,2025-10-11,951,845,110,17,Evening
9793,16,326,24,2026-03-19,1037,943,36,15,Night
9794,2,179,464,2026-05-07,965,612,6,9,Night
9795,20,610,153,2026-03-25,844,610,68,9,Evening
9796,14,552,52,2025-09-04,1147,802,6,1,Morning
9797,22,515,280,2025-12-25,1061,711,24,8,Night
9798,6,966,103,2025-06-27,1133,675,86,13,Morning
9799,6,67,441,2025-08-30,928,927,70,16,Evening
9800,5,449,81,2026-04-18,1136,1037,100,10,Evening
9801,19,726,339,2025-12-17,1024,892,98,10,Evening
9802,23,750,399,2026-03-04,909,707,8,10,Evening
9803,24,695,276,2025-10-17,817,655,11,13,Morning
9804,15,835,433,2026-01-31,1190,1061,101,25,Evening
9805,4,638,130,2025-09-18,1160,900,53,6,Night
9806,23,421,325,2026-04-10,1057,896,107,6,Morning
9807,21,465,487,2026-01-04,1059,997,83,11,Night
9808,8,643,213,2026-05-05,1058,1056,84,16,Morning
9809,11,135,409,2026-01-30,1172,697,15,7,Evening
9810,25,658,445,2026-03-08,997,836,9,8,Morning
9811,5,86,24,2025-07-11,1106,649,7,11,Evening
9812,4,708,132,2026-04-12,1192,619,73,18,Morning
9813,25,630,225,2025-10-03,1175,1138,43,18,Evening
9814,16,114,449,2025-12-01,1104,957,117,25,Night
9815,24,643,303,2026-02-15,913,863,24,20,Morning
9816,18,691,351,2026-01-19,914,650,21,17,Morning
9817,2,362,75,2025-11-26,830,745,30,11,Night
9818,4,291,18,2026-01-18,1038,772,116,8,Night
9819,2,939,272,2025-10-23,1192,788,57,1,Evening
9820,22,606,401,2025-08-30,895,851,106,12,Evening
9821,19,572,167,2025-11-30,1071,833,97,8,Morning
9822,8,383,389,2025-12-20,1032,898,7,7,Night
9823,3,131,137,2025-10-07,831,610,14,16,Evening
9824,8,734,142,2025-12-19,1190,667,25,15,Evening
9825,21,326,406,2026-03-07,1151,883,89,12,Evening
9826,16,728,31,2025-09-04,833,796,21,20,Morning
9827,16,669,213,2026-06-09,817,756,34,12,Night
9828,17,765,59,2025-09-17,1159,869,19,16,Night
9829,15,990,335,2025-09-01,1137,707,97,4,Night
9830,16,335,349,2025-10-05,844,628,101,7,Night
9831,12,616,231,2026-04-08,927,692,79,0,Evening
9832,23,203,110,2026-02-24,1126,1091,59,20,Morning
9833,12,758,283,2025-12-02,1071,999,43,21,Night
9834,1,567,52,2025-12-24,838,626,64,3,Night
9835,1,722,293,2025-06-29,1134,799,71,24,Night
9836,7,18,69,2026-05-30,998,986,19,23,Morning
9837,1,865,354,2026-05-12,1184,1162,119,23,Morning
9838,23,579,73,2026-01-11,999,810,63,17,Night
9839,9,44,431,2025-08-09,1022,929,58,18,Night
9840,22,948,127,2025-07-27,947,779,69,9,Morning
9841,7,427,251,2026-03-21,874,649,45,0,Evening
9842,21,722,106,2026-05-07,857,720,28,20,Night
9843,2,567,218,2025-11-21,1182,609,95,7,Evening
9844,25,77,192,2025-08-03,915,832,56,17,Evening
9845,15,969,276,2026-06-11,1174,657,110,17,Evening
9846,14,293,375,2026-01-14,848,768,110,11,Morning
9847,22,342,96,2025-07-30,863,681,63,22,Morning
9848,5,86,423,2026-05-30,935,883,32,3,Night
9849,14,312,236,2025-11-25,1125,807,9,10,Morning
9850,20,116,242,2026-06-18,1197,1121,10,16,Night
9851,10,636,468,2025-12-18,1192,621,110,2,Morning
9852,22,791,231,2026-04-27,905,890,95,1,Night
9853,16,350,302,2026-02-21,1106,635,58,6,Evening
9854,12,948,446,2025-10-07,1081,823,2,23,Morning
9855,6,655,41,2026-01-09,879,649,22,24,Morning
9856,16,829,348,2026-04-18,816,631,94,21,Evening
9857,23,61,189,2026-01-19,885,879,75,4,Evening
9858,5,138,341,2026-01-22,1009,805,94,0,Evening
9859,20,570,247,2025-12-18,955,649,77,25,Morning
9860,4,567,77,2026-06-01,1163,944,34,20,Evening
9861,14,923,186,2026-02-20,969,834,10,21,Night
9862,20,86,157,2026-04-14,929,607,3,9,Evening
9863,9,570,282,2026-01-21,1104,1011,113,13,Night
9864,3,744,256,2026-01-16,1104,969,98,6,Evening
9865,16,4,104,2025-08-01,921,635,52,21,Evening
9866,22,348,74,2025-08-31,1070,1014,44,21,Night
9867,7,630,243,2026-03-22,950,627,4,11,Evening
9868,18,287,155,2025-12-05,847,771,51,10,Night
9869,11,975,389,2025-08-25,984,740,57,23,Evening
9870,3,812,490,2025-09-23,1153,962,44,5,Night
9871,21,131,186,2026-03-19,931,628,107,7,Morning
9872,9,397,479,2026-04-19,922,826,109,13,Night
9873,20,484,428,2025-07-06,992,665,63,7,Evening
9874,19,414,245,2026-05-06,1133,805,16,20,Night
9875,24,955,437,2026-02-09,1035,759,0,4,Evening
9876,12,711,237,2026-01-01,1139,858,41,11,Evening
9877,4,851,278,2025-07-26,1166,665,111,11,Morning
9878,12,671,367,2025-08-31,880,689,96,8,Evening
9879,8,429,334,2025-08-01,868,779,53,7,Evening
9880,9,344,260,2025-08-16,1037,1026,118,24,Evening
9881,16,426,405,2026-06-08,1021,676,103,2,Morning
9882,5,429,368,2026-04-24,1162,670,16,22,Evening
9883,4,189,143,2025-11-06,923,820,51,6,Evening
9884,7,824,53,2026-05-16,978,697,91,22,Morning
9885,19,411,376,2026-03-01,1171,729,69,14,Night
9886,6,203,118,2026-03-27,903,843,69,11,Night
9887,16,328,227,2026-05-25,1127,1122,116,24,Morning
9888,9,120,81,2025-11-10,962,890,67,14,Evening
9889,14,685,170,2026-01-17,1034,937,48,13,Evening
9890,17,503,383,2025-11-02,1004,957,110,9,Night
9891,2,893,79,2025-07-23,1174,1067,116,14,Morning
9892,2,531,331,2026-03-05,1150,610,2,8,Morning
9893,8,712,379,2026-03-09,847,626,115,10,Night
9894,19,728,403,2025-09-27,968,945,106,16,Evening
9895,9,806,146,2025-12-01,879,734,61,19,Night
9896,25,58,236,2025-08-24,870,791,90,21,Evening
9897,14,662,166,2026-04-11,1139,667,103,7,Morning
9898,10,557,113,2025-09-05,1042,913,55,2,Evening
9899,16,852,359,2025-10-07,1151,930,43,16,Night
9900,14,63,461,2026-02-01,1022,879,113,10,Morning
9901,13,869,189,2025-08-05,988,710,58,25,Night
9902,5,433,311,2025-07-22,1139,632,9,19,Evening
9903,14,455,64,2026-02-24,837,720,100,25,Evening
9904,6,763,36,2026-05-23,1026,651,105,13,Morning
9905,4,797,199,2026-05-14,1176,1149,59,21,Evening
9906,3,901,458,2025-09-26,1200,746,65,18,Evening
9907,23,37,180,2025-12-04,964,884,58,10,Evening
9908,25,642,201,2026-04-20,1075,713,95,9,Evening
9909,11,267,499,2025-06-24,1141,650,24,18,Evening
9910,8,748,19,2026-06-14,880,790,37,19,Night
9911,17,816,116,2026-02-26,969,853,6,9,Night
9912,19,607,259,2025-06-30,963,650,2,24,Evening
9913,11,163,274,2026-06-06,1163,731,67,5,Evening
9914,16,587,120,2026-05-16,1181,945,5,10,Morning
